Date,y_true,pred_hist,pred_ewma,pred_lstm
2024-02-03 00:00:00+00:00,0.020835275785352804,0.020692631427161202,0.02334807047719088,0.019173384
2024-02-04 00:00:00+00:00,0.01592311705835092,0.020835275785352804,0.02266353473474496,0.019082613
2024-02-05 00:00:00+00:00,0.015981524597640163,0.01592311705835092,0.02209730873195175,0.017092198
2024-02-06 00:00:00+00:00,0.017604823277428107,0.015981524597640163,0.021428481206597537,0.01580023
2024-02-07 00:00:00+00:00,0.018531450171314183,0.017604823277428107,0.020917777697087796,0.016414352
2024-02-08 00:00:00+00:00,0.017483458379187754,0.018531450171314183,0.02142688979444098,0.016839594
2024-02-09 00:00:00+00:00,0.017728371312218022,0.017483458379187754,0.021458370375307005,0.01872988
2024-02-10 00:00:00+00:00,0.017957291746347113,0.017728371312218022,0.02298940205141692,0.01821597
2024-02-11 00:00:00+00:00,0.018516761249566888,0.017957291746347113,0.022520593644306683,0.01783491
2024-02-12 00:00:00+00:00,0.01843586616619949,0.018516761249566888,0.021996598907711343,0.01954455
2024-02-13 00:00:00+00:00,0.02132793395532797,0.01843586616619949,0.02288441865430981,0.01936452
2024-02-14 00:00:00+00:00,0.021112600185505828,0.02132793395532797,0.022212586993775926,0.021901593
2024-02-15 00:00:00+00:00,0.0211322469310416,0.021112600185505828,0.023767324426059878,0.021489002
2024-02-16 00:00:00+00:00,0.02125282408319505,0.0211322469310416,0.02304932689524491,0.021295793
2024-02-17 00:00:00+00:00,0.021231307738875663,0.02125282408319505,0.022371482673849086,0.021539532
2024-02-18 00:00:00+00:00,0.021299477941716754,0.021231307738875663,0.021816474553464974,0.020953536
2024-02-19 00:00:00+00:00,0.021292320422433817,0.021299477941716754,0.021262798415377832,0.020302877
2024-02-20 00:00:00+00:00,0.020041944128646,0.021292320422433817,0.020678536133024058,0.02019938
2024-02-21 00:00:00+00:00,0.01936344192237013,0.020041944128646,0.02018945455483808,0.019811146
2024-02-22 00:00:00+00:00,0.016433219219974562,0.01936344192237013,0.019686405858375715,0.019342184
2024-02-23 00:00:00+00:00,0.016641024538966605,0.016433219219974562,0.019254590922820603,0.01818315
2024-02-24 00:00:00+00:00,0.016406417758431463,0.016641024538966605,0.018869661456717972,0.017043218
2024-02-25 00:00:00+00:00,0.019599303640931966,0.016406417758431463,0.018730960655120237,0.01565449
2024-02-26 00:00:00+00:00,0.023098016528064817,0.019599303640931966,0.018176610193998216,0.019532382
2024-02-27 00:00:00+00:00,0.03163412428928778,0.023098016528064817,0.02181768315205157,0.022445805
2024-02-28 00:00:00+00:00,0.03212871155004103,0.03163412428928778,0.023959523766237455,0.0339287
2024-02-29 00:00:00+00:00,0.03255462549832691,0.03212871155004103,0.0321427040357488,0.033456437
2024-03-01 00:00:00+00:00,0.03250173572278623,0.03255462549832691,0.031590087059768956,0.033597097
2024-03-02 00:00:00+00:00,0.03277725993509159,0.03250173572278623,0.031020755134818053,0.03330347
2024-03-03 00:00:00+00:00,0.03888625785085087,0.03277725993509159,0.030119164125118635,0.033602707
2024-03-04 00:00:00+00:00,0.042911144002986186,0.03888625785085087,0.02953892255666984,0.039373092
2024-03-05 00:00:00+00:00,0.04388789903900192,0.042911144002986186,0.03450452493316234,0.04299228
2024-03-06 00:00:00+00:00,0.04392384509626695,0.04388789903900192,0.037434556623881864,0.04268174
2024-03-07 00:00:00+00:00,0.04415675578234815,0.04392384509626695,0.03732129406636031,0.04239995
2024-03-08 00:00:00+00:00,0.04394539646021922,0.04415675578234815,0.03630971867266539,0.043270927
2024-03-09 00:00:00+00:00,0.04398401488037265,0.04394539646021922,0.035554094913767965,0.04288815
2024-03-10 00:00:00+00:00,0.043311337531940254,0.04398401488037265,0.03447832418814836,0.042417753
2024-03-11 00:00:00+00:00,0.0416037180756598,0.043311337531940254,0.03347944349234655,0.04230667
2024-03-12 00:00:00+00:00,0.03432814989280549,0.0416037180756598,0.034201463252770695,0.040854827
2024-03-13 00:00:00+00:00,0.03443118117804568,0.03432814989280549,0.03323193730839299,0.037283443
2024-03-14 00:00:00+00:00,0.03484112380613522,0.03443118117804568,0.03267387706980718,0.035505883
2024-03-15 00:00:00+00:00,0.038394316584157644,0.03484112380613522,0.03219079923792528,0.035224892
2024-03-16 00:00:00+00:00,0.04002198227833738,0.038394316584157644,0.03197118093528298,0.03765679
2024-03-17 00:00:00+00:00,0.034231685238279186,0.04002198227833738,0.034380598526058646,0.036813207
2024-03-18 00:00:00+00:00,0.037121145653581614,0.034231685238279186,0.03518709421332804,0.034681812
2024-03-19 00:00:00+00:00,0.04358058346524579,0.037121145653581614,0.03424984978642161,0.040178917
2024-03-20 00:00:00+00:00,0.04452711642302053,0.04358058346524579,0.03947240038944679,0.04339505
2024-03-21 00:00:00+00:00,0.044758161890186395,0.04452711642302053,0.04447562978018606,0.04346964
2024-03-22 00:00:00+00:00,0.04476711096458713,0.044758161890186395,0.04402884862819657,0.044903267
2024-03-23 00:00:00+00:00,0.04654907850496929,0.04476711096458713,0.04317820285181231,0.0453113
2024-03-24 00:00:00+00:00,0.04627417592531388,0.04654907850496929,0.041876909441967015,0.04561824
2024-03-25 00:00:00+00:00,0.046212446901953676,0.04627417592531388,0.04229167161118571,0.045059163
2024-03-26 00:00:00+00:00,0.04587656001656374,0.046212446901953676,0.04214208256500133,0.044402737
2024-03-27 00:00:00+00:00,0.04571522235586302,0.04587656001656374,0.04085839128036971,0.044306986
2024-03-28 00:00:00+00:00,0.04520097690815266,0.04571522235586302,0.039657830037965275,0.04283937
2024-03-29 00:00:00+00:00,0.042198291108505634,0.04520097690815266,0.03871286957083713,0.041066285
2024-03-30 00:00:00+00:00,0.040871186115860436,0.042198291108505634,0.03765071153908515,0.03759758
2024-03-31 00:00:00+00:00,0.04120350168956585,0.040871186115860436,0.036514061804395266,0.034154214
2024-04-01 00:00:00+00:00,0.03793418345269678,0.04120350168956585,0.035884599388441595,0.032933876
2024-04-02 00:00:00+00:00,0.0288515524669561,0.03793418345269678,0.03524998521260225,0.033782445
2024-04-03 00:00:00+00:00,0.028968452663966655,0.0288515524669561,0.03749772008906046,0.02936928
2024-04-04 00:00:00+00:00,0.02821241653613847,0.028968452663966655,0.036409806140658016,0.027413137
2024-04-05 00:00:00+00:00,0.028489610929017868,0.02821241653613847,0.036482242431651685,0.026063338
2024-04-06 00:00:00+00:00,0.025457571500394943,0.028489610929017868,0.03545296825773873,0.025384285
2024-04-07 00:00:00+00:00,0.02468527205374709,0.025457571500394943,0.03458150723149704,0.02399677
2024-04-08 00:00:00+00:00,0.026437310796680154,0.02468527205374709,0.03356872790353287,0.02383013
2024-04-09 00:00:00+00:00,0.026934878718482786,0.026437310796680154,0.03348736245372993,0.025600038
2024-04-10 00:00:00+00:00,0.026558006356346933,0.026934878718482786,0.03360606056065291,0.025395788
2024-04-11 00:00:00+00:00,0.02862405904031419,0.026558006356346933,0.032975936449409424,0.025252245
2024-04-12 00:00:00+00:00,0.03174974646413552,0.02862405904031419,0.032024063548487414,0.028963745
2024-04-13 00:00:00+00:00,0.03208802786626817,0.03174974646413552,0.03268924591103113,0.033404954
2024-04-14 00:00:00+00:00,0.03290906112229206,0.03208802786626817,0.03411367594699009,0.032462202
2024-04-15 00:00:00+00:00,0.02832336377848067,0.03290906112229206,0.03385974882541698,0.034278065
2024-04-16 00:00:00+00:00,0.030247129584473578,0.02832336377848067,0.03397998375297778,0.03199034
2024-04-17 00:00:00+00:00,0.03009432927479781,0.030247129584473578,0.03297826178913406,0.034064166
2024-04-18 00:00:00+00:00,0.03001120532949595,0.03009432927479781,0.03348013267629658,0.032564417
2024-04-19 00:00:00+00:00,0.030105642473928832,0.03001120532949595,0.033626472205549846,0.03188441
2024-04-20 00:00:00+00:00,0.030052878398971142,0.030105642473928832,0.03262690033577585,0.03099218
2024-04-21 00:00:00+00:00,0.029820951457495564,0.030052878398971142,0.03193423102084911,0.030036606
2024-04-22 00:00:00+00:00,0.028331772053712068,0.029820951457495564,0.03096244108804925,0.029446699
2024-04-23 00:00:00+00:00,0.02911884831628495,0.028331772053712068,0.03084871757005552,0.028011307
2024-04-24 00:00:00+00:00,0.029062256326890912,0.02911884831628495,0.029950775918041763,0.029106326
2024-04-25 00:00:00+00:00,0.027005256973572984,0.029062256326890912,0.030116711183891913,0.027801134
2024-04-26 00:00:00+00:00,0.023273842697194704,0.027005256973572984,0.029209631092554512,0.026590608
2024-04-27 00:00:00+00:00,0.021926359479402267,0.023273842697194704,0.028455422718140947,0.024172224
2024-04-28 00:00:00+00:00,0.01996385997809614,0.021926359479402267,0.027618933852662477,0.022107445
2024-04-29 00:00:00+00:00,0.024193756395137933,0.01996385997809614,0.026803730751060555,0.020153053
2024-04-30 00:00:00+00:00,0.024140176750926827,0.024193756395137933,0.02613853926256403,0.024536416
2024-05-01 00:00:00+00:00,0.022509281144832635,0.024140176750926827,0.028307801991359877,0.026527964
2024-05-02 00:00:00+00:00,0.027877681018949135,0.022509281144832635,0.029149337423758956,0.024536125
2024-05-03 00:00:00+00:00,0.027788492594306914,0.027877681018949135,0.028493346826155643,0.02787777
2024-05-04 00:00:00+00:00,0.027793219853920904,0.027788492594306914,0.03149596352847366,0.02755835
2024-05-05 00:00:00+00:00,0.02693877111855087,0.027793219853920904,0.030780788238408026,0.027358241
2024-05-06 00:00:00+00:00,0.027113241335432792,0.02693877111855087,0.029847873832311727,0.0279736
2024-05-07 00:00:00+00:00,0.02614992964227142,0.027113241335432792,0.029131591948426228,0.028304465
2024-05-08 00:00:00+00:00,0.027336503531132542,0.02614992964227142,0.02842809292097145,0.028164968
2024-05-09 00:00:00+00:00,0.028862618276239628,0.027336503531132542,0.02793488397097635,0.027514867
2024-05-10 00:00:00+00:00,0.028828010942046373,0.028862618276239628,0.028061621829729974,0.028966822
2024-05-11 00:00:00+00:00,0.028940964835035863,0.028828010942046373,0.028634799249349994,0.027424611
2024-05-12 00:00:00+00:00,0.029448314032127214,0.028940964835035863,0.02776246816329073,0.02644395
2024-05-13 00:00:00+00:00,0.02667116131155782,0.029448314032127214,0.027044285153216517,0.02636934
2024-05-14 00:00:00+00:00,0.03139470410316437,0.02667116131155782,0.026838095360308817,0.0259851
2024-05-15 00:00:00+00:00,0.031427423044581786,0.03139470410316437,0.026556584807838932,0.03037329
2024-05-16 00:00:00+00:00,0.027737435693838287,0.031427423044581786,0.03146047562814068,0.029540248
2024-05-17 00:00:00+00:00,0.027417643886660917,0.027737435693838287,0.030745250142553707,0.028649218
2024-05-18 00:00:00+00:00,0.027539995884638936,0.027417643886660917,0.030561488322469226,0.02730877
2024-05-19 00:00:00+00:00,0.0338830947964895,0.027539995884638936,0.02963324490701514,0.027076803
2024-05-20 00:00:00+00:00,0.034061344713482815,0.0338830947964895,0.028833588458738218,0.032329276
2024-05-21 00:00:00+00:00,0.03392194087229129,0.034061344713482815,0.033466039305511605,0.032277808
2024-05-22 00:00:00+00:00,0.03328891234521129,0.03392194087229129,0.03276242287165705,0.032533266
2024-05-23 00:00:00+00:00,0.031916741519913375,0.03328891234521129,0.031964099306691675,0.03337779
2024-05-24 00:00:00+00:00,0.0320455211909294,0.031916741519913375,0.03128227616687203,0.032289013
2024-05-25 00:00:00+00:00,0.03204898600686952,0.0320455211909294,0.030404814931694946,0.03081239
2024-05-26 00:00:00+00:00,0.0316174187624559,0.03204898600686952,0.029595687723119758,0.029607534
2024-05-27 00:00:00+00:00,0.03137335371301879,0.0316174187624559,0.02881702605580519,0.02839534
2024-05-28 00:00:00+00:00,0.024559961966704687,0.03137335371301879,0.028112083072181125,0.027937569
2024-05-29 00:00:00+00:00,0.02439330785193344,0.024559961966704687,0.02753440878210852,0.02545569
2024-05-30 00:00:00+00:00,0.02351041469125176,0.02439330785193344,0.02682087269424453,0.023287721
2024-05-31 00:00:00+00:00,0.023521678278134835,0.02351041469125176,0.026157967981267523,0.0221323
2024-06-01 00:00:00+00:00,0.023371685497552933,0.023521678278134835,0.025555986933526006,0.020396993
2024-06-02 00:00:00+00:00,0.012660002404841438,0.023371685497552933,0.024789753114069557,0.019256882
2024-06-03 00:00:00+00:00,0.013471244789536582,0.012660002404841438,0.024035100173313943,0.016247101
2024-06-04 00:00:00+00:00,0.013042136939853772,0.013471244789536582,0.023607222880856083,0.014814019
2024-06-05 00:00:00+00:00,0.012245869722523414,0.013042136939853772,0.023712211999126608,0.013383269
2024-06-06 00:00:00+00:00,0.013176905491754355,0.012245869722523414,0.0230587503356933,0.012752369
2024-06-07 00:00:00+00:00,0.012861334452731719,0.013176905491754355,0.02238456469082009,0.014573403
2024-06-08 00:00:00+00:00,0.012598794365278316,0.012861334452731719,0.022259241230999975,0.013797067
2024-06-09 00:00:00+00:00,0.012143372035756965,0.012598794365278316,0.021581527051635418,0.013409488
2024-06-10 00:00:00+00:00,0.014206287036359408,0.012143372035756965,0.02095882387820031,0.013170987
2024-06-11 00:00:00+00:00,0.014376598592490651,0.014206287036359408,0.02032594918826884,0.016546667
2024-06-12 00:00:00+00:00,0.015221000296403785,0.014376598592490651,0.02119639905335916,0.016517475
2024-06-13 00:00:00+00:00,0.015128413812647373,0.015221000296403785,0.02081161633300658,0.017799333
2024-06-14 00:00:00+00:00,0.015121902877827184,0.015128413812647373,0.02088470977404006,0.017943889
2024-06-15 00:00:00+00:00,0.015227989974970504,0.015121902877827184,0.02043438324311774,0.01702641
2024-06-16 00:00:00+00:00,0.014671503834783552,0.015227989974970504,0.01982308331788869,0.01658865
2024-06-17 00:00:00+00:00,0.014126792254371202,0.014671503834783552,0.019290101649621527,0.016388044
2024-06-18 00:00:00+00:00,0.014012080214517416,0.014126792254371202,0.01871045604201256,0.017625906
2024-06-19 00:00:00+00:00,0.013968758464335894,0.014012080214517416,0.018823004450411514,0.016540788
2024-06-20 00:00:00+00:00,0.013237007064018315,0.013968758464335894,0.01826222514117941,0.015931882
2024-06-21 00:00:00+00:00,0.013252258320339699,0.013237007064018315,0.01771285499794952,0.015975557
2024-06-22 00:00:00+00:00,0.013932007546518195,0.013252258320339699,0.017397331011259197,0.014889188
2024-06-23 00:00:00+00:00,0.018759083826474846,0.013932007546518195,0.016877895991259516,0.015214741
2024-06-24 00:00:00+00:00,0.018002311271618148,0.018759083826474846,0.016874514039619475,0.020570911
2024-06-25 00:00:00+00:00,0.01816554935809908,0.018002311271618148,0.02001116012709667,0.020207435
2024-06-26 00:00:00+00:00,0.017533602903389085,0.01816554935809908,0.020346564830394473,0.020341523
2024-06-27 00:00:00+00:00,0.01816990003704447,0.017533602903389085,0.020122036593989933,0.019675381
2024-06-28 00:00:00+00:00,0.018326862148912455,0.01816990003704447,0.019765812541635622,0.020700485
2024-06-29 00:00:00+00:00,0.019815399991659245,0.018326862148912455,0.01984672360254853,0.019857876
2024-06-30 00:00:00+00:00,0.0198202008574156,0.019815399991659245,0.019378219158466162,0.020919368
2024-07-01 00:00:00+00:00,0.0193704403329652,0.0198202008574156,0.020084997658807925,0.020390578
2024-07-02 00:00:00+00:00,0.02098847384708989,0.0193704403329652,0.019484921544892366,0.02073963
2024-07-03 00:00:00+00:00,0.025553839681632284,0.02098847384708989,0.019165214841228014,0.023108102
2024-07-04 00:00:00+00:00,0.02541606652766738,0.025553839681632284,0.020014559108164656,0.02834186
2024-07-05 00:00:00+00:00,0.026528920801990086,0.02541606652766738,0.02356437940561359,0.027915232
2024-07-06 00:00:00+00:00,0.028560465691548482,0.026528920801990086,0.02288691912545268,0.027570464
2024-07-07 00:00:00+00:00,0.025964433771001508,0.028560465691548482,0.023265784456532296,0.030150138
2024-07-08 00:00:00+00:00,0.02581402045118986,0.025964433771001508,0.024895913076368112,0.028775021
2024-07-09 00:00:00+00:00,0.02547798399429406,0.02581402045118986,0.02442334372850713,0.027681053
2024-07-10 00:00:00+00:00,0.025308730192092076,0.02547798399429406,0.024325514098736917,0.026859708
2024-07-11 00:00:00+00:00,0.02480777680864696,0.025308730192092076,0.023611463110609132,0.026559032
2024-07-12 00:00:00+00:00,0.025419413449440206,0.02480777680864696,0.022954637431068917,0.025672518
2024-07-13 00:00:00+00:00,0.025182090583871393,0.025419413449440206,0.022379850793031352,0.025235258
2024-07-14 00:00:00+00:00,0.03058371474635564,0.025182090583871393,0.022402415227559293,0.024692364
2024-07-15 00:00:00+00:00,0.03039451950679698,0.03058371474635564,0.02262943482509663,0.028992124
2024-07-16 00:00:00+00:00,0.029569493390266478,0.03039451950679698,0.027108210561688727,0.02844701
2024-07-17 00:00:00+00:00,0.0257282541668764,0.029569493390266478,0.026296309483394942,0.028906703
2024-07-18 00:00:00+00:00,0.0280182218135486,0.0257282541668764,0.025763641172334158,0.027529217
2024-07-19 00:00:00+00:00,0.027019770177722176,0.0280182218135486,0.024984908896050942,0.028671943
2024-07-20 00:00:00+00:00,0.024764095544997512,0.027019770177722176,0.026306350594864025,0.027044505
2024-07-21 00:00:00+00:00,0.024530797388826034,0.024764095544997512,0.025558885551493382,0.025517978
2024-07-22 00:00:00+00:00,0.02467536198178175,0.024530797388826034,0.02503857931231861,0.024593942
