Date,y_true_vol,pred_hist,pred_ewma,pred_rf
2024-02-26 00:00:00+00:00,0.023098016528064817,0.019599303640931966,0.018176610193998216,0.021108531269995512
2024-02-27 00:00:00+00:00,0.03163412428928778,0.023098016528064817,0.02181768315205157,0.02315849387859403
2024-02-28 00:00:00+00:00,0.03212871155004103,0.03163412428928778,0.023959523766237455,0.034228802368074907
2024-02-29 00:00:00+00:00,0.03255462549832691,0.03212871155004103,0.0321427040357488,0.03316776788494037
2024-03-01 00:00:00+00:00,0.03250173572278623,0.03255462549832691,0.031590087059768956,0.03227368162379805
2024-03-02 00:00:00+00:00,0.03277725993509159,0.03250173572278623,0.031020755134818053,0.03209572503378099
2024-03-03 00:00:00+00:00,0.03888625785085087,0.03277725993509159,0.030119164125118635,0.03203836889088611
2024-03-04 00:00:00+00:00,0.042911144002986186,0.03888625785085087,0.02953892255666984,0.039746806770138025
2024-03-05 00:00:00+00:00,0.04388789903900192,0.042911144002986186,0.03450452493316234,0.041902897771132416
2024-03-06 00:00:00+00:00,0.04392384509626695,0.04388789903900192,0.037434556623881864,0.043688118443644605
2024-03-07 00:00:00+00:00,0.04415675578234815,0.04392384509626695,0.03732129406636031,0.04203971987112438
2024-03-08 00:00:00+00:00,0.04394539646021922,0.04415675578234815,0.03630971867266539,0.043247138718008005
2024-03-09 00:00:00+00:00,0.04398401488037265,0.04394539646021922,0.035554094913767965,0.03953833186071488
2024-03-10 00:00:00+00:00,0.043311337531940254,0.04398401488037265,0.03447832418814836,0.039615519382113995
2024-03-11 00:00:00+00:00,0.0416037180756598,0.043311337531940254,0.03347944349234655,0.042341907423238866
2024-03-12 00:00:00+00:00,0.03432814989280549,0.0416037180756598,0.034201463252770695,0.043141086001635416
2024-03-13 00:00:00+00:00,0.03443118117804568,0.03432814989280549,0.03323193730839299,0.031412617940077416
2024-03-14 00:00:00+00:00,0.03484112380613522,0.03443118117804568,0.03267387706980718,0.03485257362624658
2024-03-15 00:00:00+00:00,0.038394316584157644,0.03484112380613522,0.03219079923792528,0.035267362217395556
2024-03-16 00:00:00+00:00,0.04002198227833738,0.038394316584157644,0.03197118093528298,0.04101049714798866
2024-03-17 00:00:00+00:00,0.034231685238279186,0.04002198227833738,0.034380598526058646,0.04012091791812614
2024-03-18 00:00:00+00:00,0.037121145653581614,0.034231685238279186,0.03518709421332804,0.032551461002661305
2024-03-19 00:00:00+00:00,0.04358058346524579,0.037121145653581614,0.03424984978642161,0.04034492887747195
2024-03-20 00:00:00+00:00,0.04452711642302053,0.04358058346524579,0.03947240038944679,0.04383873296322552
2024-03-21 00:00:00+00:00,0.044758161890186395,0.04452711642302053,0.04447562978018606,0.04455569264537493
2024-03-22 00:00:00+00:00,0.04476711096458713,0.044758161890186395,0.04402884862819657,0.04561379772233459
2024-03-23 00:00:00+00:00,0.04654907850496929,0.04476711096458713,0.04317820285181231,0.04420975001679603
2024-03-24 00:00:00+00:00,0.04627417592531388,0.04654907850496929,0.041876909441967015,0.04676995200678863
2024-03-25 00:00:00+00:00,0.046212446901953676,0.04627417592531388,0.04229167161118571,0.04673889971229489
2024-03-26 00:00:00+00:00,0.04587656001656374,0.046212446901953676,0.04214208256500133,0.045737583978593434
2024-03-27 00:00:00+00:00,0.04571522235586302,0.04587656001656374,0.04085839128036971,0.04435814006839786
2024-03-28 00:00:00+00:00,0.04520097690815266,0.04571522235586302,0.039657830037965275,0.04459247825348461
2024-03-29 00:00:00+00:00,0.042198291108505634,0.04520097690815266,0.03871286957083713,0.043700261267559465
2024-03-30 00:00:00+00:00,0.040871186115860436,0.042198291108505634,0.03765071153908515,0.040152141402749114
2024-03-31 00:00:00+00:00,0.04120350168956585,0.040871186115860436,0.036514061804395266,0.038127474581042486
2024-04-01 00:00:00+00:00,0.03793418345269678,0.04120350168956585,0.035884599388441595,0.04169017673642812
2024-04-02 00:00:00+00:00,0.0288515524669561,0.03793418345269678,0.03524998521260225,0.04120835210947039
2024-04-03 00:00:00+00:00,0.028968452663966655,0.0288515524669561,0.03749772008906046,0.027576231721187672
2024-04-04 00:00:00+00:00,0.02821241653613847,0.028968452663966655,0.036409806140658016,0.027420380484490935
2024-04-05 00:00:00+00:00,0.028489610929017868,0.02821241653613847,0.036482242431651685,0.028098752594718963
2024-04-06 00:00:00+00:00,0.025457571500394943,0.028489610929017868,0.03545296825773873,0.026939706459332077
2024-04-07 00:00:00+00:00,0.02468527205374709,0.025457571500394943,0.03458150723149704,0.026329877086877087
2024-04-08 00:00:00+00:00,0.026437310796680154,0.02468527205374709,0.03356872790353287,0.02438209163415531
