Date,y_true,pred_hist,pred_ewma,pred_rf,pred_lstm
2024-03-18 00:00:00+00:00,0.037121145653581614,0.034231685238279186,0.03518709421332804,0.032551461002661305,0.0369305
2024-03-19 00:00:00+00:00,0.04358058346524579,0.037121145653581614,0.03424984978642161,0.04034492887747193,0.040701225
2024-03-20 00:00:00+00:00,0.04452711642302053,0.04358058346524579,0.03947240038944679,0.043838732963225525,0.045345783
2024-03-21 00:00:00+00:00,0.044758161890186395,0.04452711642302053,0.04447562978018606,0.044555692645374935,0.045569584
2024-03-22 00:00:00+00:00,0.04476711096458713,0.044758161890186395,0.04402884862819657,0.0456137977223346,0.046382308
2024-03-23 00:00:00+00:00,0.04654907850496929,0.04476711096458713,0.04317820285181231,0.044209750016796036,0.045523822
2024-03-24 00:00:00+00:00,0.04627417592531388,0.04654907850496929,0.041876909441967015,0.04676995200678863,0.045831606
2024-03-25 00:00:00+00:00,0.046212446901953676,0.04627417592531388,0.04229167161118571,0.04673889971229491,0.045773044
2024-03-26 00:00:00+00:00,0.04587656001656374,0.046212446901953676,0.04214208256500133,0.04573758397859344,0.04433982
2024-03-27 00:00:00+00:00,0.04571522235586302,0.04587656001656374,0.04085839128036971,0.04435814006839787,0.043654293
2024-03-28 00:00:00+00:00,0.04520097690815266,0.04571522235586302,0.039657830037965275,0.0445924782534846,0.042645022
2024-03-29 00:00:00+00:00,0.042198291108505634,0.04520097690815266,0.03871286957083713,0.04370026126755948,0.041051015
2024-03-30 00:00:00+00:00,0.040871186115860436,0.042198291108505634,0.03765071153908515,0.04015214140274913,0.038031995
2024-03-31 00:00:00+00:00,0.04120350168956585,0.040871186115860436,0.036514061804395266,0.038127474581042486,0.035694465
2024-04-01 00:00:00+00:00,0.03793418345269678,0.04120350168956585,0.035884599388441595,0.04169017673642813,0.035122782
2024-04-02 00:00:00+00:00,0.0288515524669561,0.03793418345269678,0.03524998521260225,0.04120835210947037,0.036716715
2024-04-03 00:00:00+00:00,0.028968452663966655,0.0288515524669561,0.03749772008906046,0.027576231721187675,0.032977983
2024-04-04 00:00:00+00:00,0.02821241653613847,0.028968452663966655,0.036409806140658016,0.02742038048449093,0.03052941
2024-04-05 00:00:00+00:00,0.028489610929017868,0.02821241653613847,0.036482242431651685,0.02809875259471896,0.027999535
2024-04-06 00:00:00+00:00,0.025457571500394943,0.028489610929017868,0.03545296825773873,0.02693970645933208,0.026272804
2024-04-07 00:00:00+00:00,0.02468527205374709,0.025457571500394943,0.03458150723149704,0.02632987708687708,0.024359375
2024-04-08 00:00:00+00:00,0.026437310796680154,0.02468527205374709,0.03356872790353287,0.024382091634155317,0.02432467
2024-04-09 00:00:00+00:00,0.026934878718482786,0.026437310796680154,0.03348736245372993,0.025859251270552074,0.025639266
2024-04-10 00:00:00+00:00,0.026558006356346933,0.026934878718482786,0.03360606056065291,0.026970158934429025,0.02594705
2024-04-11 00:00:00+00:00,0.02862405904031419,0.026558006356346933,0.032975936449409424,0.026635411568848303,0.025502712
2024-04-12 00:00:00+00:00,0.03174974646413552,0.02862405904031419,0.032024063548487414,0.027997286460763347,0.028358608
2024-04-13 00:00:00+00:00,0.03208802786626817,0.03174974646413552,0.03268924591103113,0.03433081340859195,0.032555178
2024-04-14 00:00:00+00:00,0.03290906112229206,0.03208802786626817,0.03411367594699009,0.0337538278175107,0.03289646
2024-04-15 00:00:00+00:00,0.02832336377848067,0.03290906112229206,0.03385974882541698,0.03343046301365523,0.03418891
2024-04-16 00:00:00+00:00,0.030247129584473578,0.02832336377848067,0.03397998375297778,0.028453062896002794,0.03203188
2024-04-17 00:00:00+00:00,0.03009432927479781,0.030247129584473578,0.03297826178913406,0.030267818844426635,0.03275475
2024-04-18 00:00:00+00:00,0.03001120532949595,0.03009432927479781,0.03348013267629658,0.029930532532105324,0.03178388
2024-04-19 00:00:00+00:00,0.030105642473928832,0.03001120532949595,0.033626472205549846,0.02991612403560886,0.031058118
2024-04-20 00:00:00+00:00,0.030052878398971142,0.030105642473928832,0.03262690033577585,0.030091902358117262,0.029963315
2024-04-21 00:00:00+00:00,0.029820951457495564,0.030052878398971142,0.03193423102084911,0.02912058593634737,0.02855675
2024-04-22 00:00:00+00:00,0.028331772053712068,0.029820951457495564,0.03096244108804925,0.02961730706405149,0.028370649
2024-04-23 00:00:00+00:00,0.02911884831628495,0.028331772053712068,0.03084871757005552,0.028335889461879954,0.027224079
2024-04-24 00:00:00+00:00,0.029062256326890912,0.02911884831628495,0.029950775918041763,0.028942414549825532,0.02835542
2024-04-25 00:00:00+00:00,0.027005256973572984,0.029062256326890912,0.030116711183891913,0.029120924874146137,0.027687833
2024-04-26 00:00:00+00:00,0.023273842697194704,0.027005256973572984,0.029209631092554512,0.02618719557225063,0.026699439
2024-04-27 00:00:00+00:00,0.021926359479402267,0.023273842697194704,0.028455422718140947,0.023465903736035833,0.024475127
2024-04-28 00:00:00+00:00,0.01996385997809614,0.021926359479402267,0.027618933852662477,0.022065848977220276,0.022404522
2024-04-29 00:00:00+00:00,0.024193756395137933,0.01996385997809614,0.026803730751060555,0.019436403150373985,0.020874068
2024-04-30 00:00:00+00:00,0.024140176750926827,0.024193756395137933,0.02613853926256403,0.024549790465929335,0.024679467
2024-05-01 00:00:00+00:00,0.022509281144832635,0.024140176750926827,0.028307801991359877,0.024749755664870043,0.02697654
2024-05-02 00:00:00+00:00,0.027877681018949135,0.022509281144832635,0.029149337423758956,0.02248918239110886,0.025639772
2024-05-03 00:00:00+00:00,0.027788492594306914,0.027877681018949135,0.028493346826155643,0.029212759397133917,0.028149426
2024-05-04 00:00:00+00:00,0.027793219853920904,0.027788492594306914,0.03149596352847366,0.027769731808149047,0.027572215
2024-05-05 00:00:00+00:00,0.02693877111855087,0.027793219853920904,0.030780788238408026,0.028430553160012684,0.026925966
2024-05-06 00:00:00+00:00,0.027113241335432792,0.02693877111855087,0.029847873832311727,0.026246174246546367,0.02732326
2024-05-07 00:00:00+00:00,0.02614992964227142,0.027113241335432792,0.029131591948426228,0.027488276159078947,0.02745533
2024-05-08 00:00:00+00:00,0.027336503531132542,0.02614992964227142,0.02842809292097145,0.02599177858826411,0.027293026
2024-05-09 00:00:00+00:00,0.028862618276239628,0.027336503531132542,0.02793488397097635,0.027475221931387562,0.027061805
2024-05-10 00:00:00+00:00,0.028828010942046373,0.028862618276239628,0.028061621829729974,0.028159345360283805,0.028471336
2024-05-11 00:00:00+00:00,0.028940964835035863,0.028828010942046373,0.028634799249349994,0.02631009882842436,0.027246311
2024-05-12 00:00:00+00:00,0.029448314032127214,0.028940964835035863,0.02776246816329073,0.026463162104851938,0.026202276
2024-05-13 00:00:00+00:00,0.02667116131155782,0.029448314032127214,0.027044285153216517,0.02966383888067865,0.02656883
2024-05-14 00:00:00+00:00,0.03139470410316437,0.02667116131155782,0.026838095360308817,0.02661496605830514,0.026688427
2024-05-15 00:00:00+00:00,0.031427423044581786,0.03139470410316437,0.026556584807838932,0.03355660231682334,0.030781925
2024-05-16 00:00:00+00:00,0.027737435693838287,0.031427423044581786,0.03146047562814068,0.031150242355945417,0.030773237
2024-05-17 00:00:00+00:00,0.027417643886660917,0.027737435693838287,0.030745250142553707,0.028540137647629568,0.030143127
2024-05-18 00:00:00+00:00,0.027539995884638936,0.027417643886660917,0.030561488322469226,0.027056897785100238,0.027990878
2024-05-19 00:00:00+00:00,0.0338830947964895,0.027539995884638936,0.02963324490701514,0.027861035014214976,0.026951551
2024-05-20 00:00:00+00:00,0.034061344713482815,0.0338830947964895,0.028833588458738218,0.0336593905897383,0.031973705
2024-05-21 00:00:00+00:00,0.03392194087229129,0.034061344713482815,0.033466039305511605,0.03314572494030898,0.0329594
2024-05-22 00:00:00+00:00,0.03328891234521129,0.03392194087229129,0.03276242287165705,0.03197330133711178,0.03322053
2024-05-23 00:00:00+00:00,0.031916741519913375,0.03328891234521129,0.031964099306691675,0.03264715915984826,0.033521846
2024-05-24 00:00:00+00:00,0.0320455211909294,0.031916741519913375,0.03128227616687203,0.03153558042075609,0.03221175
2024-05-25 00:00:00+00:00,0.03204898600686952,0.0320455211909294,0.030404814931694946,0.03193927710296078,0.030175492
2024-05-26 00:00:00+00:00,0.0316174187624559,0.03204898600686952,0.029595687723119758,0.03171264698308499,0.02872105
2024-05-27 00:00:00+00:00,0.03137335371301879,0.0316174187624559,0.02881702605580519,0.03145067556014576,0.028087363
2024-05-28 00:00:00+00:00,0.024559961966704687,0.03137335371301879,0.028112083072181125,0.03105901445626203,0.0282128
2024-05-29 00:00:00+00:00,0.02439330785193344,0.024559961966704687,0.02753440878210852,0.02465315778807822,0.026512936
2024-05-30 00:00:00+00:00,0.02351041469125176,0.02439330785193344,0.02682087269424453,0.024765780113766234,0.024744809
2024-05-31 00:00:00+00:00,0.023521678278134835,0.02351041469125176,0.026157967981267523,0.02428677484081513,0.023610458
2024-06-01 00:00:00+00:00,0.023371685497552933,0.023521678278134835,0.025555986933526006,0.023607487902246836,0.021762982
2024-06-02 00:00:00+00:00,0.012660002404841438,0.023371685497552933,0.024789753114069557,0.0240485206572298,0.020762116
2024-06-03 00:00:00+00:00,0.013471244789536582,0.012660002404841438,0.024035100173313943,0.012455375008371055,0.018658444
2024-06-04 00:00:00+00:00,0.013042136939853772,0.013471244789536582,0.023607222880856083,0.01472465497791904,0.017082796
2024-06-05 00:00:00+00:00,0.012245869722523414,0.013042136939853772,0.023712211999126608,0.013211636790838442,0.01549384
2024-06-06 00:00:00+00:00,0.013176905491754355,0.012245869722523414,0.0230587503356933,0.012449492131272149,0.014222547
2024-06-07 00:00:00+00:00,0.012861334452731719,0.013176905491754355,0.02238456469082009,0.013445632181296678,0.015012488
2024-06-08 00:00:00+00:00,0.012598794365278316,0.012861334452731719,0.022259241230999975,0.012277985830537538,0.013520911
2024-06-09 00:00:00+00:00,0.012143372035756965,0.012598794365278316,0.021581527051635418,0.01253530013317099,0.0123580545
2024-06-10 00:00:00+00:00,0.014206287036359408,0.012143372035756965,0.02095882387820031,0.01159462589252096,0.012076855
2024-06-11 00:00:00+00:00,0.014376598592490651,0.014206287036359408,0.02032594918826884,0.014913154997736787,0.01495707
2024-06-12 00:00:00+00:00,0.015221000296403785,0.014376598592490651,0.02119639905335916,0.015267410010387096,0.015633985
2024-06-13 00:00:00+00:00,0.015128413812647373,0.015221000296403785,0.02081161633300658,0.01569087031402183,0.016698256
2024-06-14 00:00:00+00:00,0.015121902877827184,0.015128413812647373,0.02088470977404006,0.015334309681185739,0.016767353
2024-06-15 00:00:00+00:00,0.015227989974970504,0.015121902877827184,0.02043438324311774,0.013646326875576343,0.015397117
2024-06-16 00:00:00+00:00,0.014671503834783552,0.015227989974970504,0.01982308331788869,0.014710051565390387,0.014407039
2024-06-17 00:00:00+00:00,0.014126792254371202,0.014671503834783552,0.019290101649621527,0.015161784427478531,0.014695451
2024-06-18 00:00:00+00:00,0.014012080214517416,0.014126792254371202,0.01871045604201256,0.012862580755597854,0.016080901
2024-06-19 00:00:00+00:00,0.013968758464335894,0.014012080214517416,0.018823004450411514,0.012217580723043237,0.01519382
2024-06-20 00:00:00+00:00,0.013237007064018315,0.013968758464335894,0.01826222514117941,0.012527340090908579,0.014646798
2024-06-21 00:00:00+00:00,0.013252258320339699,0.013237007064018315,0.01771285499794952,0.01219894468843238,0.014638558
2024-06-22 00:00:00+00:00,0.013932007546518195,0.013252258320339699,0.017397331011259197,0.012082210893934252,0.013022438
2024-06-23 00:00:00+00:00,0.018759083826474846,0.013932007546518195,0.016877895991259516,0.012565670315740412,0.012899339
2024-06-24 00:00:00+00:00,0.018002311271618148,0.018759083826474846,0.016874514039619475,0.0213089559290132,0.018125832
2024-06-25 00:00:00+00:00,0.01816554935809908,0.018002311271618148,0.02001116012709667,0.01950673699233775,0.018859595
2024-06-26 00:00:00+00:00,0.017533602903389085,0.01816554935809908,0.020346564830394473,0.018249480342208853,0.019108936
2024-06-27 00:00:00+00:00,0.01816990003704447,0.017533602903389085,0.020122036593989933,0.016766081309324398,0.018448621
2024-06-28 00:00:00+00:00,0.018326862148912455,0.01816990003704447,0.019765812541635622,0.019585069723549633,0.01916726
2024-06-29 00:00:00+00:00,0.019815399991659245,0.018326862148912455,0.01984672360254853,0.017473144516447162,0.017936021
2024-06-30 00:00:00+00:00,0.0198202008574156,0.019815399991659245,0.019378219158466162,0.018948033302141412,0.01827456
2024-07-01 00:00:00+00:00,0.0193704403329652,0.0198202008574156,0.020084997658807925,0.018586232925457098,0.018611208
2024-07-02 00:00:00+00:00,0.02098847384708989,0.0193704403329652,0.019484921544892366,0.018732305491061686,0.019249856
2024-07-03 00:00:00+00:00,0.025553839681632284,0.02098847384708989,0.019165214841228014,0.02133177322412446,0.02147597
2024-07-04 00:00:00+00:00,0.02541606652766738,0.025553839681632284,0.020014559108164656,0.025472578922804422,0.02649568
2024-07-05 00:00:00+00:00,0.026528920801990086,0.02541606652766738,0.02356437940561359,0.026348604235687537,0.027883708
2024-07-06 00:00:00+00:00,0.028560465691548482,0.026528920801990086,0.02288691912545268,0.02582011894909547,0.02779843
2024-07-07 00:00:00+00:00,0.025964433771001508,0.028560465691548482,0.023265784456532296,0.02774317594541208,0.029509112
2024-07-08 00:00:00+00:00,0.02581402045118986,0.025964433771001508,0.024895913076368112,0.025346790799227664,0.028987378
2024-07-09 00:00:00+00:00,0.02547798399429406,0.02581402045118986,0.02442334372850713,0.024978794117463243,0.027835682
2024-07-10 00:00:00+00:00,0.025308730192092076,0.02547798399429406,0.024325514098736917,0.025275719971828522,0.026618674
2024-07-11 00:00:00+00:00,0.02480777680864696,0.025308730192092076,0.023611463110609132,0.024892568908049185,0.026008323
2024-07-12 00:00:00+00:00,0.025419413449440206,0.02480777680864696,0.022954637431068917,0.02432377142129249,0.02518268
2024-07-13 00:00:00+00:00,0.025182090583871393,0.025419413449440206,0.022379850793031352,0.025120772097618628,0.024624184
2024-07-14 00:00:00+00:00,0.03058371474635564,0.025182090583871393,0.022402415227559293,0.0251608294512966,0.024436668
2024-07-15 00:00:00+00:00,0.03039451950679698,0.03058371474635564,0.02262943482509663,0.03114716058373684,0.0285777
2024-07-16 00:00:00+00:00,0.029569493390266478,0.03039451950679698,0.027108210561688727,0.029135001419395477,0.029232726
2024-07-17 00:00:00+00:00,0.0257282541668764,0.029569493390266478,0.026296309483394942,0.030177044289691833,0.029802427
2024-07-18 00:00:00+00:00,0.0280182218135486,0.0257282541668764,0.025763641172334158,0.02594335141459319,0.028224006
2024-07-19 00:00:00+00:00,0.027019770177722176,0.0280182218135486,0.024984908896050942,0.02932179130208551,0.028877333
2024-07-20 00:00:00+00:00,0.024764095544997512,0.027019770177722176,0.026306350594864025,0.02725544517678398,0.027022362
2024-07-21 00:00:00+00:00,0.024530797388826034,0.024764095544997512,0.025558885551493382,0.023775013962885713,0.025468335
2024-07-22 00:00:00+00:00,0.02467536198178175,0.024530797388826034,0.02503857931231861,0.0245075323439772,0.024602205
2024-07-23 00:00:00+00:00,0.024748156853629653,0.02467536198178175,0.024362592320611103,0.025063405399556718,0.024937958
2024-07-24 00:00:00+00:00,0.02473433555983944,0.024748156853629653,0.024390981205799075,0.02505441961786402,0.024325758
2024-07-25 00:00:00+00:00,0.02603920807932403,0.02473433555983944,0.023738603427357226,0.024548760628592205,0.02385576
2024-07-26 00:00:00+00:00,0.025322184344889635,0.02603920807932403,0.02306512063197047,0.025738430957197533,0.02442433
2024-07-27 00:00:00+00:00,0.02441755474740627,0.025322184344889635,0.02369155099619009,0.02490464099380839,0.024065435
2024-07-28 00:00:00+00:00,0.018075832659268248,0.02441755474740627,0.02297257494648842,0.023665925096881694,0.023214236
2024-07-29 00:00:00+00:00,0.018222215010769875,0.018075832659268248,0.02232965245854372,0.01891195811283122,0.022768393
2024-07-30 00:00:00+00:00,0.018906176563400646,0.018222215010769875,0.0222670510354178,0.01934985666879856,0.021506652
2024-07-31 00:00:00+00:00,0.019138870259253645,0.018906176563400646,0.0217086995485062,0.020304932512471775,0.021464154
2024-08-01 00:00:00+00:00,0.022748971640904905,0.019138870259253645,0.021865084839791528,0.02123149695965941,0.020866826
2024-08-02 00:00:00+00:00,0.022903944287925648,0.022748971640904905,0.02138082751364407,0.02388455050581041,0.025326654
2024-08-03 00:00:00+00:00,0.025343899125620538,0.022903944287925648,0.025728754467675467,0.023569151190888125,0.025230676
2024-08-04 00:00:00+00:00,0.032008592398693345,0.025343899125620538,0.02511867099771953,0.026074913437742885,0.027579948
2024-08-05 00:00:00+00:00,0.03284852883729637,0.032008592398693345,0.02654895375390826,0.03577094196483086,0.035528496
2024-08-06 00:00:00+00:00,0.033126942568521174,0.03284852883729637,0.03143018117485813,0.03344248516128467,0.035876393
2024-08-07 00:00:00+00:00,0.045088921979376806,0.033126942568521174,0.031801585607637024,0.033377116277918034,0.035917684
2024-08-08 00:00:00+00:00,0.04442117025081184,0.045088921979376806,0.03115102636347844,0.043028773556876704,0.045400098
2024-08-09 00:00:00+00:00,0.0444204039471593,0.04442117025081184,0.041235554356010395,0.04174175922213659,0.046145782
2024-08-10 00:00:00+00:00,0.04548700850660841,0.0444204039471593,0.04011672016612776,0.03928799653528001,0.045688942
2024-08-11 00:00:00+00:00,0.04522212838731553,0.04548700850660841,0.03889550053893455,0.04384891585077137,0.046691746
2024-08-12 00:00:00+00:00,0.04549868084348046,0.04522212838731553,0.038796639632249996,0.043543797444976585,0.045653418
2024-08-13 00:00:00+00:00,0.04581139747214679,0.04549868084348046,0.037706905973547,0.0446112794833338,0.04448995
2024-08-14 00:00:00+00:00,0.04602979335719126,0.04581139747214679,0.036915745870745253,0.044725013582863966,0.044138446
2024-08-15 00:00:00+00:00,0.04335597099403011,0.04602979335719126,0.036607128046440736,0.04484453643082351,0.04362823
2024-08-16 00:00:00+00:00,0.043316991571447805,0.04335597099403011,0.03583668763501936,0.042360518809810295,0.04148768
2024-08-17 00:00:00+00:00,0.04199580481620334,0.043316991571447805,0.03519528530140812,0.03928240952061957,0.038427666
2024-08-18 00:00:00+00:00,0.03738054771304429,0.04199580481620334,0.034208839026091974,0.03900073435649212,0.03628835
2024-08-19 00:00:00+00:00,0.03610383261232194,0.03738054771304429,0.03342313993899253,0.03719669650769255,0.033559635
2024-08-20 00:00:00+00:00,0.037047407887546784,0.03610383261232194,0.032674953029826266,0.033940884477694964,0.031943843
2024-08-21 00:00:00+00:00,0.021126673987084992,0.037047407887546784,0.03174179734709041,0.0370402904367356,0.032016367
2024-08-22 00:00:00+00:00,0.026220828087021017,0.021126673987084992,0.03201242186476766,0.02114924733740566,0.02765973
2024-08-23 00:00:00+00:00,0.026221615481588655,0.026220828087021017,0.031201424735856048,0.025985745924037434,0.02774793
2024-08-24 00:00:00+00:00,0.024270735954429662,0.026221615481588655,0.0335964866907203,0.025768280816571752,0.02523303
2024-08-25 00:00:00+00:00,0.02486109504141379,0.024270735954429662,0.03257460618970263,0.024162960437845625,0.023338616
2024-08-26 00:00:00+00:00,0.02836176255713914,0.02486109504141379,0.03158774726182174,0.025323966716519108,0.023621023
2024-08-27 00:00:00+00:00,0.0271786435329818,0.02836176255713914,0.03113238590000838,0.028028384167412792,0.027770832
2024-08-28 00:00:00+00:00,0.026684306225121832,0.0271786435329818,0.033073360116532786,0.027637682179107333,0.027834103
2024-08-29 00:00:00+00:00,0.02600049651083977,0.026684306225121832,0.03212623574829078,0.02644709089503476,0.027052417
2024-08-30 00:00:00+00:00,0.02587487518559413,0.02600049651083977,0.031183238400443538,0.026262972760294327,0.026250526
2024-08-31 00:00:00+00:00,0.02657654978588124,0.02587487518559413,0.03025367009515013,0.02543191203720691,0.024703324
2024-09-01 00:00:00+00:00,0.027435370543096263,0.02657654978588124,0.029338584475317182,0.026620575982200273,0.025347054
2024-09-02 00:00:00+00:00,0.028416218737422522,0.027435370543096263,0.02927625150221123,0.02819742159202506,0.025616482
2024-09-03 00:00:00+00:00,0.026855955066480912,0.028416218737422522,0.029363418159460322,0.028157038364067976,0.026712373
2024-09-04 00:00:00+00:00,0.027946865170582993,0.026855955066480912,0.029333305724313617,0.026725571891848963,0.026389286
2024-09-05 00:00:00+00:00,0.025338578929397584,0.027946865170582993,0.028532110219092494,0.028077930860344203,0.02759619
2024-09-06 00:00:00+00:00,0.02535371236949543,0.025338578929397584,0.028734600295403465,0.02669194925176025,0.028898016
2024-09-07 00:00:00+00:00,0.02557828717262894,0.02535371236949543,0.029546523745518603,0.027218451708422426,0.026630789
2024-09-08 00:00:00+00:00,0.026931733172982374,0.02557828717262894,0.028659485899141024,0.027144168908863765,0.024889901
2024-09-09 00:00:00+00:00,0.02272291082725092,0.026931733172982374,0.027964964287789742,0.026595654810327437,0.025752679
2024-09-10 00:00:00+00:00,0.022665619324259423,0.02272291082725092,0.0287423390841462,0.02273000350402985,0.024497584
2024-09-11 00:00:00+00:00,0.022896454790941444,0.022665619324259423,0.02799607819226258,0.022801620166177455,0.02392508
2024-09-12 00:00:00+00:00,0.02537656164014807,0.022896454790941444,0.02717439891968188,0.023451244924938282,0.023471639
2024-09-13 00:00:00+00:00,0.025491394842688177,0.02537656164014807,0.02655561489123223,0.025653502492369522,0.02480118
2024-09-14 00:00:00+00:00,0.024622714039539216,0.025491394842688177,0.027653013946500646,0.025942008368202717,0.024254858
2024-09-15 00:00:00+00:00,0.023649777026882316,0.024622714039539216,0.026909098926612342,0.023750435991780332,0.024062246
2024-09-16 00:00:00+00:00,0.024309501080925396,0.023649777026882316,0.026307361821922712,0.02479182978489922,0.02425377
2024-09-17 00:00:00+00:00,0.02488448370253719,0.024309501080925396,0.02583870137302225,0.02447020137687296,0.02504401
2024-09-18 00:00:00+00:00,0.02404065483777277,0.02488448370253719,0.026535312409614365,0.024992614287541313,0.0251102
2024-09-19 00:00:00+00:00,0.021535741924903973,0.02404065483777277,0.02628498566179623,0.02459853885325178,0.024839342
2024-09-20 00:00:00+00:00,0.021531910984635243,0.021535741924903973,0.025984771103609177,0.02197349531783809,0.02323015
2024-09-21 00:00:00+00:00,0.021281749045581375,0.021531910984635243,0.02521225408596843,0.02237733146668988,0.021302119
2024-09-22 00:00:00+00:00,0.01861116786238308,0.021281749045581375,0.024456667596916448,0.021229468202748326,0.020276487
2024-09-23 00:00:00+00:00,0.018824210234952395,0.01861116786238308,0.023731819264152666,0.019948810090432083,0.019778252
2024-09-24 00:00:00+00:00,0.01938961801013754,0.018824210234952395,0.0230417265715834,0.019588739231235327,0.01962839
2024-09-25 00:00:00+00:00,0.020853278157678186,0.01938961801013754,0.022649300769815923,0.019871540048797584,0.01979348
